ref_no,title,make,model,year,mileage,engine_cc,transmission,fuel,seats,location,price_usd,total_price_usd,price_ugx,total_price_ugx,url,source
CB203011,"2025 NISSAN NOTE
                                 1.2GFOUR4WD",Nissan,Note,2025,7000.0,1200.0,AT,Hybrid(Petrol),5,Location,,,,,/nissan/note/cb203011/id/13260399/,BeForward
CB203012,"2025 NISSAN NOTE
                                 1.2GFOUR4WD",Nissan,Note,2025,6000.0,1200.0,AT,Hybrid(Petrol),5,Location,,,,,/nissan/note/cb203012/id/13260400/,BeForward
CB203013,"2025 NISSAN NOTE
                                 1.2AUTECHFOUR4WD",Nissan,Note,2025,10000.0,1200.0,AT,Hybrid(Petrol),5,Location,,,,,/nissan/note/cb203013/id/13260401/,BeForward
CB203014,"2025 NISSAN NOTE
                                 1.2GFOUR4WD",Nissan,Note,2025,11000.0,1200.0,AT,Hybrid(Petrol),5,Location,,,,,/nissan/note/cb203014/id/13260402/,BeForward
CB203015,"2018 HONDA FREED
                                 P",Honda,Freed,2018,33100.0,1500.0,AT,Petrol,6,Location,,,,,/honda/freed/cb203015/id/13260403/,BeForward
CB203016,"2018 HONDA FREED
                                 91",Honda,Freed,2018,28277.0,1500.0,AT,Petrol,6,Location,,,,,/honda/freed/cb203016/id/13260404/,BeForward
CB203017,"2020 HONDA FREED
                                 ___",Honda,Freed,2020,21651.0,1500.0,AT,Petrol,6,Location,,,,,/honda/freed/cb203017/id/13260405/,BeForward
CB203020,"2016 HONDA HONDA OTHERS
                                 EXBETC",Honda,Honda,2016,49000.0,1500.0,AT,Hybrid(Petrol),5,Location,,,,,/honda/honda-others/cb203020/id/13260408/,BeForward
CB203027,"2021 HONDA FREED HYBRID
                                 91",Honda,Freed,2021,40385.0,1500.0,AT,Hybrid(Petrol),6,Location,,,,,/honda/freed-hybrid/cb203027/id/13260415/,BeForward
CB203031,"1997 SUBARU IMPREZA
                                 WRX",Subaru,Impreza,1997,113686.0,2000.0,MT,Petrol,5,Location,,,,,/subaru/impreza/cb203031/id/13260419/,BeForward
CB203054,2018 TOYOTA REGIUSACE VAN,Toyota,Regiusace,2018,138171.0,2750.0,AT,Diesel,3,Location,,,,,/toyota/regiusace-van/cb203054/id/13260443/,BeForward
CB203055,"2019 TOYOTA HIACE VAN
                                 5D2.8DTGL",Toyota,Hiace,2019,62778.0,2750.0,AT,Diesel,2,Location,,,,,/toyota/hiace-van/cb203055/id/13260444/,BeForward
CB203056,2019 TOYOTA HIACE VAN,Toyota,Hiace,2019,91364.0,2800.0,AT,Diesel,2,Location,,,,,/toyota/hiace-van/cb203056/id/13260445/,BeForward
CB203057,2020 TOYOTA HIACE VAN,Toyota,Hiace,2020,107550.0,2800.0,AT,Diesel,6,Location,,,,,/toyota/hiace-van/cb203057/id/13260446/,BeForward
CB203058,2020 TOYOTA HIACE VAN,Toyota,Hiace,2020,90000.0,2800.0,AT,Diesel,5,Location,,,,,/toyota/hiace-van/cb203058/id/13260447/,BeForward
CB203059,"2022 TOYOTA HIACE VAN
                                 2.8GLII",Toyota,Hiace,2022,131543.0,2800.0,AT,Diesel,2,Location,,,,,/toyota/hiace-van/cb203059/id/13260448/,BeForward
CB203060,2025 TOYOTA HIACE VAN,Toyota,Hiace,2025,50.0,2800.0,AT,Diesel,2,Location,,,,,/toyota/hiace-van/cb203060/id/13260449/,BeForward
CB203061,2020 TOYOTA HIACE VAN,Toyota,Hiace,2020,157000.0,2800.0,AT,Diesel,6,Location,,,,,/toyota/hiace-van/cb203061/id/13260450/,BeForward
CB203066,"2024 TOYOTA LAND CRUISER
                                 250VXJBL",Toyota,Land,2024,4400.0,2800.0,AT,Diesel,7,Location,,,,,/toyota/land-cruiser/cb203066/id/13260455/,BeForward
CB203072,2024 TOYOTA LAND CRUISER,Toyota,Land,2024,27.0,2800.0,AT,Diesel,5,Location,,,,,/toyota/land-cruiser/cb203072/id/13260461/,BeForward
CB203073,2008 HONDA FIT,Honda,Fit,2008,78985.0,1300.0,AT,Petrol,5,Location,,,,,/honda/fit/cb203073/id/13260462/,BeForward
CB203074,2008 HONDA FIT,Honda,Fit,2008,121497.0,1500.0,CVT,Petrol,5,Location,,,,,/honda/fit/cb203074/id/13260463/,BeForward
CB203078,"2006 NISSAN CIMA
                                 450VIP",Nissan,Cima,2006,76259.0,4500.0,AT,Petrol,5,Location,,,,,/nissan/cima/cb203078/id/13260467/,BeForward
CB203079,"2016 NISSAN SERENA
                                 2.0TV",Nissan,Serena,2016,49886.0,2000.0,AT,Hybrid(Petrol),8,Location,,,,,/nissan/serena/cb203079/id/13260468/,BeForward
CB203080,2016 NISSAN SERENA,Nissan,Serena,2016,61000.0,2000.0,CVT,Petrol,8,Location,,,,,/nissan/serena/cb203080/id/13260469/,BeForward
CB203084,2017 NISSAN SERENA,Nissan,Serena,2017,51878.0,2000.0,AT,Petrol,8,Location,,,,,/nissan/serena/cb203084/id/13260473/,BeForward
CB203111,"2017 NISSAN SERENA
                                 __ETC___",Nissan,Serena,2017,108200.0,2000.0,AT,Petrol,8,Location,,,,,/nissan/serena/cb203111/id/13260500/,BeForward
CB203115,"2021 NISSAN SERENA
                                 2.0V4WD",Nissan,Serena,2021,77000.0,2000.0,AT,Hybrid(Petrol),8,Location,,,,,/nissan/serena/cb203115/id/13260504/,BeForward
CB203133,"2022 NISSAN SERENA
                                 2.0V4WD",Nissan,Serena,2022,82000.0,2000.0,AT,Hybrid(Petrol),8,Location,,,,,/nissan/serena/cb203133/id/13260522/,BeForward
CB203134,2013 MAZDA ATENZA,Mazda,Atenza,2013,122500.0,2200.0,AT,Diesel,5,Location,,,,,/mazda/atenza/cb203134/id/13260523/,BeForward
CB203137,"2017 MAZDA ATENZA WAGON
                                 XDL",Mazda,Atenza,2017,71163.0,2200.0,MT,Diesel,5,Location,,,,,/mazda/atenza-wagon/cb203137/id/13260526/,BeForward
CB203140,2022 MAZDA MAZDA6,Mazda,Mazda6,2022,104842.0,2200.0,AT,Diesel,5,Location,,,,,/mazda/mazda6/cb203140/id/13260529/,BeForward
CB203141,2015 MAZDA ATENZA,Mazda,Atenza,2015,48964.0,2500.0,AT,Petrol,5,Location,,,,,/mazda/atenza/cb203141/id/13260530/,BeForward
CB203143,2019 MAZDA MAZDA6,Mazda,Mazda6,2019,35000.0,2500.0,AT,Petrol,5,Location,,,,,/mazda/mazda6/cb203143/id/13260532/,BeForward
CB203148,2014 HONDA FIT,Honda,Fit,2014,172500.0,1300.0,AT,Petrol,5,Location,,,,,/honda/fit/cb203148/id/13260537/,BeForward
CB203149,2016 HONDA FIT,Honda,Fit,2016,66201.0,1300.0,CVT,Petrol,5,Location,,,,,/honda/fit/cb203149/id/13260538/,BeForward
CB203155,"2017 HONDA FIT
                                 __",Honda,Fit,2017,47666.0,1300.0,AT,Petrol,5,Location,,,,,/honda/fit/cb203155/id/13260544/,BeForward
CB203161,2016 HONDA FIT,Honda,Fit,2016,16076.0,1300.0,AT,Petrol,5,Location,,,,,/honda/fit/cb203161/id/13260550/,BeForward
CB203163,2015 HONDA GRACE,Honda,Grace,2015,56900.0,1500.0,AT,Hybrid(Petrol),5,Location,,,,,/honda/grace/cb203163/id/13260552/,BeForward
CB203164,"2016 HONDA GRACE
                                 1.5EX",Honda,Grace,2016,71000.0,1500.0,AT,Hybrid(Petrol),5,Location,,,,,/honda/grace/cb203164/id/13260553/,BeForward
CB203173,2024 MITSUBISHI OUTLANDER PHEV,Mitsubishi,Outlander,2024,2100.0,2400.0,CVT,Hybrid(Petrol),7,Location,,,,,/mitsubishi/outlander-phev/cb203173/id/13260562/,BeForward
CB203174,2011 HONDA FIT HYBRID,Honda,Fit,2011,149600.0,1300.0,CVT,Petrol,5,Location,,,,,/honda/fit-hybrid/cb203174/id/13260563/,BeForward
CB203176,"2014 HONDA FIT
                                 __ETC__LED",Honda,Fit,2014,121347.0,1500.0,AT,Petrol,5,Location,,,,,/honda/fit/cb203176/id/13260565/,BeForward
CB203177,"2014 HONDA FIT HYBRID
                                 F",Honda,Fit,2014,16715.0,1500.0,AT,Petrol,5,Location,,,,,/honda/fit-hybrid/cb203177/id/13260566/,BeForward
CB203178,"2013 SUBARU XV
                                 FETC",Subaru,Xv,2013,39381.0,2000.0,AT,Petrol,5,Location,,,,,/subaru/xv/cb203178/id/13260567/,BeForward
CB203186,2020 HONDA SHUTTLE,Honda,Shuttle,2020,45000.0,1500.0,AT,Hybrid(Petrol),5,Location,,,,,/honda/shuttle/cb203186/id/13260575/,BeForward
CB203190,"2021 HONDA FIT
                                 ___",Honda,Fit,2021,25006.0,1500.0,AT,Petrol,5,Location,,,,,/honda/fit/cb203190/id/13260579/,BeForward
CB203191,"2012 SUBARU IMPREZA WRX
                                 6MT",Subaru,Impreza,2012,127800.0,2000.0,MT,Petrol,5,Location,,,,,/subaru/impreza-wrx/cb203191/id/13260580/,BeForward
CB203210,2012 LEXUS GS,Lexus,Gs,2012,94662.0,2500.0,AT,Petrol,5,Location,,,,,/lexus/gs/cb203210/id/13260599/,BeForward
CB203211,"2008 TOYOTA CROWN
                                 4WD",Toyota,Crown,2008,126200.0,2500.0,AT,Petrol,5,Location,,,,,/toyota/crown/cb203211/id/13260600/,BeForward
CB203212,2005 TOYOTA MARK X,Toyota,Mark,2005,70278.0,2490.0,AT,Petrol,5,Location,,,,,/toyota/mark-x/cb203212/id/13260601/,BeForward
CB203213,"2017 TOYOTA MARK X
                                 250GFCSSDB",Toyota,Mark,2017,88833.0,2500.0,AT,Petrol,5,Location,,,,,/toyota/mark-x/cb203213/id/13260602/,BeForward
CB203214,2021 SUBARU IMPREZA SPORTS,Subaru,Impreza,2021,43500.0,2000.0,AT,Petrol,5,Location,,,,,/subaru/impreza-sports/cb203214/id/13260603/,BeForward
CB203215,2017 SUBARU IMPREZA SPORTS,Subaru,Impreza,2017,39373.0,2000.0,CVT,Petrol,5,Location,,,,,/subaru/impreza-sports/cb203215/id/13260604/,BeForward
CB203216,2020 TOYOTA YARIS,Toyota,Yaris,2020,80453.0,1500.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/yaris/cb203216/id/13260605/,BeForward
CB203221,2019 TOYOTA COROLLA TOURING,Toyota,Corolla,2019,114569.0,1800.0,AT,Petrol,5,Location,,,,,/toyota/corolla-touring/cb203221/id/13260610/,BeForward
CB203224,2018 SUBARU IMPREZA SPORTS,Subaru,Impreza,2018,8000.0,2000.0,AT,Petrol,5,Location,,,,,/subaru/impreza-sports/cb203224/id/13260613/,BeForward
CB203227,2013 NISSAN MURANO,Nissan,Murano,2013,99118.0,2500.0,AT,Petrol,5,Location,,,,,/nissan/murano/cb203227/id/13260616/,BeForward
CB203229,2021 NISSAN NOTE,Nissan,Note,2021,40291.0,1200.0,AT,Hybrid(Petrol),5,Location,,,,,/nissan/note/cb203229/id/13260618/,BeForward
CB203234,2018 NISSAN X-TRAIL,Nissan,X-Trail,2018,67472.0,2000.0,AT,Petrol,5,Location,,,,,/nissan/x-trail/cb203234/id/13260623/,BeForward
CB203238,2024 HONDA ZR-V,Honda,Zr-V,2024,12840.0,2000.0,AT,Hybrid(Petrol),5,Location,,,,,/honda/zr-v/cb203238/id/13260627/,BeForward
CB203240,"2018 SUBARU IMPREZA SPORTS
                                 2.0I-S4WDSTITV18AW",Subaru,Impreza,2018,80060.0,2000.0,AT,Petrol,5,Location,,,,,/subaru/impreza-sports/cb203240/id/13260629/,BeForward
CB203243,2023 NISSAN AURA,Nissan,Aura,2023,26281.0,1200.0,AT,Hybrid(Petrol),5,Location,,,,,/nissan/aura/cb203243/id/13260632/,BeForward
CB203245,2014 LEXUS GS,Lexus,Gs,2014,86242.0,3500.0,AT,Petrol,5,Location,,,,,/lexus/gs/cb203245/id/13260634/,BeForward
CB203248,2024 TOYOTA YARIS CROSS,Toyota,Yaris,2024,18505.0,1500.0,AT,Petrol,5,Location,,,,,/toyota/yaris-cross/cb203248/id/13260638/,BeForward
CB203251,2016 HONDA CIVIC,Honda,Civic,2016,91000.0,2000.0,MT,Petrol,4,Location,,,,,/honda/civic/cb203251/id/13260640/,BeForward
CB203253,2020 SUBARU XV,Subaru,Xv,2020,21856.0,2000.0,CVT,Hybrid(Petrol),5,Location,,,,,/subaru/xv/cb203253/id/13260642/,BeForward
CB203255,2024 SUZUKI HUSTLER,Suzuki,Hustler,2024,5314.0,660.0,AT,Petrol,4,Location,,,,,/suzuki/hustler/cb203255/id/13260644/,BeForward
CB203257,2006 TOYOTA IPSUM,Toyota,Ipsum,2006,152547.0,2400.0,AT,Petrol,6,Location,,,,,/toyota/ipsum/cb203257/id/13260646/,BeForward
CB203260,2024 TOYOTA RAV4,Toyota,Rav4,2024,12165.0,2000.0,AT,Petrol,5,Location,,,,,/toyota/rav4/cb203260/id/13260648/,BeForward
CB203263,2013 TOYOTA COROLLA FIELDER,Toyota,Corolla,2013,52805.0,1500.0,AT,Petrol,5,Location,,,,,/toyota/corolla-fielder/cb203263/id/13260652/,BeForward
CB203265,2016 MAZDA DEMIO,Mazda,Demio,2016,15200.0,1500.0,AT,Diesel,5,Location,,,,,/mazda/demio/cb203265/id/13260654/,BeForward
CB203267,2023 TOYOTA RAIZE,Toyota,Raize,2023,6090.0,1200.0,AT,Petrol,5,Location,,,,,/toyota/raize/cb203267/id/13260656/,BeForward
CB203270,2022 SUZUKI HUSTLER,Suzuki,Hustler,2022,24468.0,660.0,AT,Hybrid(Petrol),4,Location,,,,,/suzuki/hustler/cb203270/id/13260659/,BeForward
CB203273,2024 TOYOTA HARRIER,Toyota,Harrier,2024,2207.0,2000.0,AT,Petrol,5,Location,,,,,/toyota/harrier/cb203273/id/13260662/,BeForward
CB203276,2022 LEXUS NX,Lexus,Nx,2022,34423.0,2500.0,AT,Petrol,5,Location,,,,,/lexus/nx/cb203276/id/13260665/,BeForward
CB203280,2022 TOYOTA ALPHARD,Toyota,Alphard,2022,15366.0,2500.0,AT,Petrol,7,Location,,,,,/toyota/alphard/cb203280/id/13260669/,BeForward
CB203283,2012 TOYOTA PRIUS ALPHA,Toyota,Prius,2012,49000.0,1800.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/prius-alpha/cb203283/id/13260672/,BeForward
CB203285,2021 SUBARU IMPREZA SPORTS,Subaru,Impreza,2021,11716.0,2000.0,CVT,Petrol,5,Location,,,,,/subaru/impreza-sports/cb203285/id/13260674/,BeForward
CB203287,2017 TOYOTA LAND CRUISER PRADO,Toyota,Land,2017,64800.0,2800.0,AT,Diesel,5,Location,,,,,/toyota/land-cruiser-prado/cb203287/id/13260676/,BeForward
CB203289,2015 TOYOTA PRIUS,Toyota,Prius,2015,73598.0,1800.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/prius/cb203289/id/13260678/,BeForward
CB203291,2014 NISSAN X-TRAIL,Nissan,X-Trail,2014,48124.0,2000.0,AT,Petrol,5,Location,,,,,/nissan/x-trail/cb203291/id/13260680/,BeForward
CB203295,2024 SUZUKI X BEE,Suzuki,X,2024,50790.0,1000.0,AT,Petrol,5,Location,,,,,/suzuki/x-bee/cb203295/id/13260684/,BeForward
CB203299,2019 LEXUS UX,Lexus,Ux,2019,52840.0,2000.0,AT,Petrol,5,Location,,,,,/lexus/ux/cb203299/id/13260688/,BeForward
CB203303,2021 HONDA VEZEL,Honda,Vezel,2021,11934.0,1500.0,AT,Petrol,5,Location,,,,,/honda/vezel/cb203303/id/13260692/,BeForward
CB203307,2015 NISSAN NOTE,Nissan,Note,2015,50521.0,1200.0,AT,Petrol,5,Location,,,,,/nissan/note/cb203307/id/13260696/,BeForward
CB203312,2018 TOYOTA SIENTA,Toyota,Sienta,2018,67183.0,1500.0,AT,Petrol,6,Location,,,,,/toyota/sienta/cb203312/id/13260701/,BeForward
CB203315,2023 SUBARU FORESTER,Subaru,Forester,2023,30782.0,2000.0,AT,Petrol,5,Location,,,,,/subaru/forester/cb203315/id/13260704/,BeForward
CB203317,2022 SUBARU XV HYBRID,Subaru,Xv,2022,40150.0,2000.0,AT,Hybrid(Petrol),5,Location,,,,,/subaru/xv-hybrid/cb203317/id/13260706/,BeForward
CB203320,2024 SUZUKI SOLIO,Suzuki,Solio,2024,11104.0,1300.0,AT,Petrol,5,Location,,,,,/suzuki/solio/cb203320/id/13260709/,BeForward
CB203323,2021 LEXUS RX,Lexus,Rx,2021,30929.0,3500.0,AT,Hybrid(Petrol),5,Location,,,,,/lexus/rx/cb203323/id/13260712/,BeForward
CB203325,2013 TOYOTA CROWN HYBRID,Toyota,Crown,2013,78011.0,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/crown-hybrid/cb203325/id/13260714/,BeForward
CB203327,2023 TOYOTA RAV4,Toyota,Rav4,2023,15616.0,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/rav4/cb203327/id/13260716/,BeForward
CB203330,2021 SUZUKI SPACIA,Suzuki,Spacia,2021,13546.0,660.0,AT,Petrol,4,Location,,,,,/suzuki/spacia/cb203330/id/13260719/,BeForward
CB203331,2018 TOYOTA VELLFIRE,Toyota,Vellfire,2018,41831.0,3500.0,AT,Petrol,7,Location,,,,,/toyota/vellfire/cb203331/id/13260720/,BeForward
CB203332,2021 TOYOTA LAND CRUISER PRADO,Toyota,Land,2021,29863.0,2700.0,AT,Petrol,7,Location,,,,,/toyota/land-cruiser-prado/cb203332/id/13260721/,BeForward
CB203333,2017 NISSAN SERENA,Nissan,Serena,2017,69601.0,2000.0,AT,Hybrid(Petrol),8,Location,,,,,/nissan/serena/cb203333/id/13260722/,BeForward
CB203334,2019 SUBARU IMPREZA SPORTS,Subaru,Impreza,2019,19855.0,1600.0,AT,Petrol,5,Location,,,,,/subaru/impreza-sports/cb203334/id/13260723/,BeForward
CB203335,2018 LEXUS LS,Lexus,Ls,2018,33300.0,3500.0,AT,Hybrid(Petrol),5,Location,,,,,/lexus/ls/cb203335/id/13260724/,BeForward
CB203336,2025 TOYOTA PRIUS,Toyota,Prius,2025,4000.0,2000.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/prius/cb203336/id/13260725/,BeForward
CB203337,2023 SUZUKI JIMNY,Suzuki,Jimny,2023,27014.0,660.0,AT,Petrol,4,Location,,,,,/suzuki/jimny/cb203337/id/13260726/,BeForward
CB203338,2016 TOYOTA NOAH HYBRID,Toyota,Noah,2016,141962.0,1800.0,AT,Petrol,7,Location,,,,,/toyota/noah-hybrid/cb203338/id/13260727/,BeForward
CB203339,2015 HONDA N BOX,Honda,N,2015,85223.0,660.0,AT,Petrol,4,Location,,,,,/honda/n-box/cb203339/id/13260728/,BeForward
CB203340,2016 HONDA FREED HYBRID,Honda,Freed,2016,18394.0,1500.0,AT,Petrol,6,Location,,,,,/honda/freed-hybrid/cb203340/id/13260729/,BeForward
CB203341,2022 NISSAN ROOX,Nissan,Roox,2022,23659.0,660.0,AT,Petrol,4,Location,,,,,/nissan/roox/cb203341/id/13260730/,BeForward
CB203342,2018 NISSAN NOTE,Nissan,Note,2018,45000.0,1200.0,AT,Hybrid(Petrol),5,Location,,,,,/nissan/note/cb203342/id/13260731/,BeForward
CB203343,2017 TOYOTA PASSO,Toyota,Passo,2017,55733.0,1000.0,AT,Petrol,5,Location,,,,,/toyota/passo/cb203343/id/13260732/,BeForward
CB203344,2019 TOYOTA RAV4,Toyota,Rav4,2019,32710.0,2500.0,AT,Petrol,5,Location,,,,,/toyota/rav4/cb203344/id/13260733/,BeForward
CB203345,2007 HONDA INSPIRE,Honda,Inspire,2007,134273.0,3000.0,AT,Petrol,5,Location,,,,,/honda/inspire/cb203345/id/13260734/,BeForward
CB203346,2010 MITSUBISHI DELICA D5,Mitsubishi,Delica,2010,265766.0,2400.0,AT,Petrol,8,Location,,,,,/mitsubishi/delica-d5/cb203346/id/13260735/,BeForward
CB203347,2000 TOYOTA MARK II,Toyota,Mark,2000,82070.0,2000.0,AT,Petrol,5,Location,,,,,/toyota/mark-ii/cb203347/id/13260736/,BeForward
CB203348,2017 HONDA N BOX,Honda,N,2017,58548.0,660.0,AT,Petrol,4,Location,,,,,/honda/n-box/cb203348/id/13260737/,BeForward
CB203349,2023 MAZDA CAROL,Mazda,Carol,2023,11460.0,660.0,AT,Petrol,4,Location,,,,,/mazda/carol/cb203349/id/13260738/,BeForward
CB203350,2019 LEXUS RX,Lexus,Rx,2019,45423.0,3500.0,AT,Hybrid(Petrol),5,Location,,,,,/lexus/rx/cb203350/id/13260739/,BeForward
CB203351,2013 TOYOTA CROWN HYBRID,Toyota,Crown,2013,140964.0,2500.0,AT,Petrol,5,Location,,,,,/toyota/crown-hybrid/cb203351/id/13260740/,BeForward
CB203352,2003 TOYOTA MARK II,Toyota,Mark,2003,69150.0,2000.0,AT,Petrol,5,Location,,,,,/toyota/mark-ii/cb203352/id/13260741/,BeForward
CB203353,2017 MAZDA CX-5,Mazda,Cx-5,2017,87333.0,2200.0,AT,Diesel,5,Location,,,,,/mazda/cx-5/cb203353/id/13260742/,BeForward
CB203354,2013 TOYOTA RACTIS,Toyota,Ractis,2013,40854.0,1500.0,AT,Petrol,5,Location,,,,,/toyota/ractis/cb203354/id/13260743/,BeForward
CB203355,2022 AUDI S8,Audi,S8,2022,28549.0,4000.0,AT,Petrol,5,Location,,,,,/audi/s8/cb203355/id/13260744/,BeForward
CB203356,2024 TOYOTA ROOMY,Toyota,Roomy,2024,18789.0,1000.0,AT,Petrol,5,Location,,,,,/toyota/roomy/cb203356/id/13260745/,BeForward
CB203357,2014 NISSAN ELGRAND,Nissan,Elgrand,2014,99832.0,2500.0,AT,Petrol,7,Location,,,,,/nissan/elgrand/cb203357/id/13260746/,BeForward
CB203358,2018 SUZUKI X BEE,Suzuki,X,2018,48890.0,1000.0,AT,Petrol,5,Location,,,,,/suzuki/x-bee/cb203358/id/13260747/,BeForward
CB203359,2024 DAIHATSU TAFT,Daihatsu,Taft,2024,5896.0,660.0,AT,Petrol,4,Location,,,,,/daihatsu/taft/cb203359/id/13260748/,BeForward
CB203360,2016 SUZUKI IGNIS,Suzuki,Ignis,2016,45630.0,1200.0,AT,Petrol,5,Location,,,,,/suzuki/ignis/cb203360/id/13260749/,BeForward
CB203361,2015 SUZUKI LAPIN,Suzuki,Lapin,2015,61428.0,660.0,AT,Petrol,4,Location,,,,,/suzuki/lapin/cb203361/id/13260750/,BeForward
CB203362,2023 TOYOTA CROWN CROSSOVER,Toyota,Crown,2023,22931.0,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/crown-crossover/cb203362/id/13260751/,BeForward
CB203363,2018 LEXUS LS,Lexus,Ls,2018,56767.0,3500.0,AT,Hybrid(Petrol),5,Location,,,,,/lexus/ls/cb203363/id/13260752/,BeForward
CB203364,2021 MITSUBISHI ECLIPSE CROSS,Mitsubishi,Eclipse,2021,26537.0,2400.0,AT,Petrol,5,Location,,,,,/mitsubishi/eclipse-cross/cb203364/id/13260753/,BeForward
CB203365,2015 LEXUS NX,Lexus,Nx,2015,57656.0,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/lexus/nx/cb203365/id/13260754/,BeForward
CB203366,2018 TOYOTA 86,Toyota,86,2018,43602.0,2000.0,AT,Petrol,4,Location,,,,,/toyota/86/cb203366/id/13260755/,BeForward
CB203367,2014 SUZUKI ALTO,Suzuki,Alto,2014,89667.0,660.0,AT,Petrol,4,Location,,,,,/suzuki/alto/cb203367/id/13260756/,BeForward
CB203368,2023 SUBARU LEVORG,Subaru,Levorg,2023,46229.0,1800.0,AT,Petrol,5,Location,,,,,/subaru/levorg/cb203368/id/13260757/,BeForward
CB203369,2024 SUBARU LEVORG,Subaru,Levorg,2024,51069.0,1800.0,AT,Petrol,5,Location,,,,,/subaru/levorg/cb203369/id/13260758/,BeForward
CB203370,2021 NISSAN SERENA,Nissan,Serena,2021,57083.0,1200.0,AT,Hybrid(Petrol),7,Location,,,,,/nissan/serena/cb203370/id/13260759/,BeForward
CB203371,2022 DAIHATSU TANTO,Daihatsu,Tanto,2022,8322.0,660.0,AT,Petrol,4,Location,,,,,/daihatsu/tanto/cb203371/id/13260760/,BeForward
CB203372,2016 LEXUS RX,Lexus,Rx,2016,71000.0,3500.0,CVT,Petrol,5,Location,,,,,/lexus/rx/cb203372/id/13260761/,BeForward
CB203373,2019 JEEP GRAND CHEROKEE,Jeep,Grand,2019,58759.0,3600.0,AT,Petrol,5,Location,,,,,/jeep/grand-cherokee/cb203373/id/13260762/,BeForward
CB203374,2021 HONDA CR-V,Honda,Cr-V,2021,52413.0,1500.0,AT,Petrol,5,Location,,,,,/honda/cr-v/cb203374/id/13260763/,BeForward
CB203375,2014 TOYOTA VITZ,Toyota,Vitz,2014,22184.0,1300.0,AT,Petrol,5,Location,,,,,/toyota/vitz/cb203375/id/13260764/,BeForward
CB203376,2015 VOLKSWAGEN THE BEETLE,Volkswagen,The,2015,101701.0,1200.0,AT,Petrol,4,Location,,,,,/volkswagen/the-beetle/cb203376/id/13260765/,BeForward
CB203377,2011 NISSAN MARCH,Nissan,March,2011,77959.0,1200.0,AT,Petrol,5,Location,,,,,/nissan/march/cb203377/id/13260766/,BeForward
CB203378,2023 TOYOTA HARRIER HYBRID,Toyota,Harrier,2023,22071.0,2500.0,AT,Hybrid(Petrol),5,Location,,,,,/toyota/harrier-hybrid/cb203378/id/13260767/,BeForward
CB203379,2022 TOYOTA NOAH,Toyota,Noah,2022,24493.0,2000.0,AT,Petrol,7,Location,,,,,/toyota/noah/cb203379/id/13260768/,BeForward
CB203380,2025 TOYOTA ROOMY,Toyota,Roomy,2025,5053.0,1000.0,AT,Petrol,5,Location,,,,,/toyota/roomy/cb203380/id/13260769/,BeForward
CB203381,2019 TOYOTA SIENTA,Toyota,Sienta,2019,50368.0,1500.0,AT,Petrol,7,Location,,,,,/toyota/sienta/cb203381/id/13260770/,BeForward
CB203382,2017 SUBARU LEVORG,Subaru,Levorg,2017,66926.0,1600.0,AT,Petrol,5,Location,,,,,/subaru/levorg/cb203382/id/13260771/,BeForward
CB203383,2018 NISSAN SERENA,Nissan,Serena,2018,88462.0,2000.0,AT,Hybrid(Petrol),8,Location,,,,,/nissan/serena/cb203383/id/13260772/,BeForward
CB203384,"2008 MITSUBISHI PAJERO MINI
                                 6604WD",Mitsubishi,Pajero,2008,93542.0,660.0,AT,Petrol,4,Location,,,,,/mitsubishi/pajero-mini/cb203384/id/13260773/,BeForward
